utt_id,wav_path,word_index,word_text,t_start,t_end,duration,ipa_canonical,mfa_phones,asr_phones
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,9,wege,6.330,6.860,0.530,v ɛ k ə,v eː ɡ ə,v e t ə
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,10,offen,6.860,7.280,0.420, ɔ f ə n,ɔ f ə n,s i5 n
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,11,interessanterweise,7.280,8.260,0.980, ɪ n t ə r ɛ s a n t ɜ v aɪ z ə,ɪ n tʰ ə ʁ ɛ s a n tʰ ɐ v aj z ə,ɪ n t w a s a n d ɛ v aɪ z ə
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,12,dennoch,9.090,9.420,0.330,d ɛ n ɔ x,d ɛ n ɔ x,iɛ5 n ɑu5
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,13,sehen,9.420,9.710,0.290,z eː ə n,z eː ə n,s aɪ n
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,14,die,9.710,9.800,0.090,d iː,d iː,
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,15,meisten,9.800,10.210,0.410,m aɪ s t ə n,m aj s t n̩,m a s t ə
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,16,das,10.210,10.420,0.210,d a s,d aː s,d a s
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,17,glaube,10.420,10.860,0.440,ɡ l aʊ b ə,ɡ l aw b ə,k l a b i
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,18,ich,10.860,11.000,0.140, ɪ ç,ɪ ç,s
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,19,sehr,11.000,11.770,0.770,z eː ɾ,z eː ɐ,s iɛ5
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,20,kritisch,12.210,12.920,0.710,k ɾ iː t ɪ ʃ,k ʁ iː tʰ ɪ ʃ,t r iː t ɪ s
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,21,denn,12.920,13.300,0.380,d ɛ n,d ɛ n,n
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,22,das,13.640,13.930,0.290,d a s,d aː s,d a s
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,23,werkzeug,13.930,14.320,0.390,v ɛ ɾ k ts ɔø k,v ɛ ʁ k ts ɔʏ k,b ɛ k ts a
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,24,was,14.390,14.670,0.280,v a s,v a s,a s
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,25,uns,14.670,15.360,0.690, ʊ n s,ʊ n s,ɔ n s
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,26,jederzeit,16.430,17.020,0.590,j eː d ɜ ts aɪ t,j eː d ɐ ts aj t,iː t e̞ s aɪ
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,27,sag,17.250,17.620,0.370,z ɑː k,z aː k,s əɜ
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,28,ich,17.620,17.790,0.170, ɪ ç,ɪ ç,ɡ i s
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,29,mal,17.790,18.060,0.270,m ɑː l,m aː l,m a
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,30,verblüffen,18.480,19.380,0.900,f ɛ ɾ b l ʏ f ə n,spn,æ f ɔ p l ɪ z ə
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,31,könnte,19.380,19.670,0.290,k œ n t ə,cʰ œ n tʰ ə,kh əɜ n ts. o5
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,32,und,19.670,19.870,0.200, ʊ n t,ʊ n t,u5 t
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,33,updaten,19.870,19.970,0.100, ʊ p d ɑː t ə n,spn,a
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,34,upgraden,20.440,21.280,0.840, ʊ p ɡ ɾ ɑː d ə n,spn,eɪ t ə n a p ɡ ɹ eɪ d ə n
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,35,könnte,21.280,21.610,0.330,k œ n t ə,cʰ œ n tʰ ə,k ɛ n d ə
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,36,mit,21.610,21.780,0.170,m ɪ t,m ɪ t,m i
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,37,support,22.050,22.600,0.550,z ʊ p ɔ ɾ t,z ʊ pʰ ɔ ɐ t,t aː
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,38,über,23.080,23.520,0.440, yː b ɜ,yː b ɐ,ə p ɔːɹ
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,39,bestimmte,23.520,24.270,0.750,b ə ʃ t ɪ m t ə,b ə ʃ t ɪ m tʰ ə,t yː b ɜ b y ʃ t ɪ m t ɪ
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,40,informationen,24.270,25.100,0.830, ɪ n f ɔ ɾ m a ts j oː n ə n,ɪ n f ɔ m a t s ɪ oː n n̩,ɪ n v ʊ m a ts i o n
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,41,wird,26.650,27.040,0.390,v ɪ ɾ t,v ɪ ɐ t,v iː
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,42,denke,27.190,27.390,0.200,d ɛ ŋ k ə,d ɛ ŋ kʰ ə,i ŋ
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,43,ich,27.390,27.490,0.100, ɪ ç,ɪ ç,s
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,44,mal,27.490,27.890,0.400,m ɑː l,m aː l,m aː
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,45,eben,27.890,28.170,0.280, eː b ə n,eː b n̩,m
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,46,nicht,28.170,28.460,0.290,n ɪ ç t,n ɪ ç t,l e s
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,47,so,28.460,28.800,0.340,z oː,z oː,z
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,48,benutzt,28.800,29.280,0.480,b ə n ʊ ts t,b ə n ʊ ts t,b ɪ n oː
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,49,sondern,29.280,29.580,0.300,z ɔ n d ɜ n,z ɔ n d ɐ n,o n a
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,50,eher,29.580,30.060,0.480, eː ɜ,eː ɐ,aː
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,51,so,30.790,31.190,0.400,z oː,z oː,z o
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,52,dass,31.190,31.570,0.380,d a s,d a s,d a s
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,53,die,31.570,32.050,0.480,d iː,d ɪ,ts i5 iɛ5
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,54,bildung,32.320,33.710,1.390,b ɪ l d ʊ ŋ,b ɪ l d ʊ ŋ,ʌ b eː tɕ ʉ ŋ
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,55,des,34.150,34.330,0.180,d ɛ s,d ə s,s
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,56,einzelnen,34.330,34.980,0.650, aɪ n ts ɛ l n ə n,aj n ts l̩ n ə n,aɪ n ts ə l ə n
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,57,eben,35.670,35.890,0.220, eː b ə n,eː b n̩,i m
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,58,halt,35.890,36.060,0.170,h a l t,h a l t,h a d
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,59,nicht,36.060,36.360,0.300,n ɪ ç t,n ɪ ç,n i
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,60,mehr,36.360,36.870,0.510,m eː ɾ,m eː ɐ,m i
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,61,da,37.190,37.430,0.240,d ɑː,d aː,t a
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,62,sein,37.430,37.670,0.240,z aɪ n,z aj n,z a n
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,63,muss,37.670,37.940,0.270,m ʊ s,m ʊ s,a s
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,64,es,37.940,38.130,0.190, ɛ s,ə s,a s
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,65,wird,38.130,38.470,0.340,v ɪ ɾ t,v ɪ ɐ t,e t
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,66,einfach,38.550,38.850,0.300, aɪ n f a x,aj n f a x,a d
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,67,gefragt,38.850,39.550,0.700,ɡ ə f r ɑː k t,ɡ ə f ʁ aː k t,ə f æ k t
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,68,und,39.770,39.990,0.220, ʊ n t,ʊ n t,n
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,69,dann,39.990,40.060,0.070,d a n,d a n,
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,70,kriegt,40.060,40.300,0.240,k ɾ iː k t,k ʁ ɪ k t,f i
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,71,man,40.300,40.390,0.090,m a n,m a n,
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,72,die,40.390,40.490,0.100,d iː,d iː,
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,73,antwort,40.490,40.880,0.390, a n t v ɔ ɾ t,a n t v ɔ ɐ t,æ n t ɔ
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,74,und,41.200,41.270,0.070, ʊ n t,ʊ n,
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,75,dann,41.270,41.380,0.110,d a n,d a n,a
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,76,ist,41.380,41.490,0.110, ɪ s t,ɪ s,
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,77,es,41.490,41.620,0.130, ɛ s,ə s,
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,78,wieder,41.620,41.790,0.170,v iː d ɜ,v iː d ɐ,y5 t ə1
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,79,aus,41.790,41.870,0.080, aʊ s,aw s,
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,80,dem,41.870,41.990,0.120,d eː m,d ə m,
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,81,kopf,41.990,42.350,0.360,k ɔ p f,kʰ ɔ pf,k ɑ t
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,82,raus,42.350,42.570,0.220,r aʊ s,ʁ aw s,oʊ z
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,83,so,42.940,43.420,0.480,z oː,z oː,s o5 ʔ n
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,84,denke,44.710,44.890,0.180,d ɛ ŋ k ə,d ɛ ŋ kʰ ə,n
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,85,ich,44.890,45.010,0.120, ɪ ç,ɪ ç,s
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,86,mal,45.010,45.370,0.360,m ɑː l,m aː l,m aɪ
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,87,werden,46.380,46.720,0.340,v ɛ ɾ d ə n,v eː ʁ d ə n,v e n
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,88,viele,46.720,47.290,0.570,f iː l ə,f iː l ə,ɕ i5 l o5
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,89,eine,47.450,47.610,0.160, aɪ n ə,aj n ə,m
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,90,ki,47.610,47.970,0.360,k iː,cʰ ɪ,kh əɜ j i5
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,91,nutzen,47.970,48.610,0.640,n ʊ ts ə n,n ʊ ts ə n,n o ts ɪ m
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,92,und,48.610,49.110,0.500, ʊ n t,ʊ n t,a n d
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,93,dass,50.220,51.450,1.230,d a s,d a s,d a s
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,94,das,51.520,52.160,0.640,d a s,d aː s,d a s
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,95,daran,53.650,54.310,0.660,d ɑː r a n,d a ʁ a n,b d a s a t a x a n
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,96,hindert,54.310,54.890,0.580,h ɪ n d ɜ t,ç ɪ n d ɐ t,h ɪ m d a t
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,97,die,54.890,55.150,0.260,d iː,d iː,i5
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,98,problembewältigung,55.150,55.530,0.380,p ɾ oː b l eː m b eː v ɛ l t ɪ ɡ ʊ ŋ,spn,æ m ə s
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,99,oder,56.050,56.340,0.290, oː d ɜ,oː d ɐ,o b l i
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,100,selbst,56.390,56.840,0.450,z ɛ l p s t,z ɛ l p s t,v ɛ l t i k
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,101,recherchieren,56.840,57.330,0.490,r ɛ ç ɜ ç iː r ə n,ʁ ɛ ç ə ʁ ʃ iː ʁ ə n,onɡ5
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,102,oder,57.330,57.460,0.130, oː d ɜ,oː d ɐ,a
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,103,diesen,57.550,57.910,0.360,d iː z ə n,d iː z ə n,n
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,104,vorgang,58.990,59.510,0.520,f oː ɾ ɡ a ŋ,f oː ɐ ɡ a ŋ,aː
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,105,des,59.510,59.950,0.440,d ɛ s,d ə s,t ə oː d j a
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,106,lernens,59.950,60.230,0.280,l ɛ ɾ n ə n s,l ɛ ɐ n ə n s,eɪ p s
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,107,oder,60.260,60.330,0.070, oː d ɜ,oː d ɐ,
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,108,sich,60.330,60.690,0.360,z ɪ ç,z ɪ ç,s a s
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,109,in,60.690,60.750,0.060, ɪ n,ɪ n,
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,110,irgendwas,60.750,61.640,0.890, ɪ ɾ ɡ ə n d v ɑː s,ɪ ɐ ɡ n̩ t v a s,a5 n n u5 t ai5 u5 t əɜ
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,111,reinzulesen,62.120,64.830,2.710,r aɪ n ts uː l eː z ə n,spn,ɛ s d iː z ə n f ɔ ɾ ɡ ə n d ɪ s l ɛ a n ə n ts eː b ə aʊ m
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,112,oder,64.830,65.220,0.390, oː d ɜ,oː d ɐ,t ə n aɪ
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,113,sowas,65.990,68.410,2.420,z oː v ɑː s,z oː v a s,z ɪ ç ɛ ŋ ə ɪ n ɪ ŋ v a s ɾ r aɪ ə n ts oː l eː z ə n oː d ɜ z m a s
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,114,das,68.410,68.900,0.490,d a s,d aː s,t a s e s
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,115,geht,68.900,69.130,0.230,ɡ eː t,ɟ eː t,k ɛ t
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,116,eventuell,69.130,69.730,0.600, eː v ə n t uː ɛ l,ɛ v ɛ n tʰ ʊ ɛ l,i m ɛ n t l e a
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,117,hier,70.850,71.010,0.160,h iː ɾ,ç iː ɐ,h
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,118,und,71.010,71.110,0.100, ʊ n t,ʊ n t,
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,119,da,71.110,71.190,0.080,d ɑː,d aː,
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,120,verloren,71.190,71.850,0.660,f ɛ ɾ l oː r ə n,f ɛ ɐ l oː ʁ n̩,f a l oː d n ɪ
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,121,weil,73.530,73.840,0.310,v aɪ l,v aj l,f ai5
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,122,es,73.840,74.340,0.500, ɛ s,ə s,i s t
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,123,eben,74.340,74.570,0.230, eː b ə n,eː b n̩,ʔ i m
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,124,einfacher,74.570,74.960,0.390, aɪ n f a x ɜ,aj n f a x ɐ,aɪ m t ɔ x eː
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,125,ist,74.960,75.150,0.190, ɪ s t,ɪ s,s
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,126,dran,75.150,75.410,0.260,d ɾ ɑː n,d ʁ aː n,s q a n
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,127,zu,75.410,75.550,0.140,ts uː,ts uː,s
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,128,kommen,75.550,76.000,0.450,k ɔ m ə n,kʰ ɔ m n̩,th
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,129,ich,76.030,76.090,0.060, ɪ ç,ɪ ç,
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,130,persönlich,76.090,76.620,0.530,p ɛ ɾ z øː n l ɪ ç,pʰ ɛ ɐ z øː n l ɪ ç,a b ɑ
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,131,sehe,76.900,77.320,0.420,z eː ə,z eː ə,ə s k a
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,132,die,78.170,78.250,0.080,d iː,d ɪ,
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,133,zeit,79.100,79.250,0.150,ts aɪ t,ts aj t,a z
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,134,der,79.250,79.300,0.050,d ɛ ɾ,d eː ʁ,
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,135,bildung,79.300,79.770,0.470,b ɪ l d ʊ ŋ,b ɪ l d ʊ ŋ,r e s
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,136,die,80.080,80.440,0.360,d iː,d iː,i s p a
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,137,zukunft,80.440,81.020,0.580,ts uː k ʊ n f t,ts uː kʰ ʊ n f t,z o d i ʃ
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,138,der,81.140,81.420,0.280,d ɛ ɾ,d eː ʁ,m ə s ɪ
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,139,bildung,81.420,81.960,0.540,b ɪ l d ʊ ŋ,b ɪ l d ʊ ŋ,i5
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,140,eigentlich,83.350,83.600,0.250, aɪ ɡ ə n t l ɪ ç,aj n t l ɪ ç,a s
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,141,sehr,83.600,83.800,0.200,z eː ɾ,z eː ɐ,t a
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,142,positiv,83.800,84.150,0.350,p oː z iː t iː f,pʰ oː z ɪ tʰ iː f,t i t
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,143,weil,84.150,84.220,0.070,v aɪ l,v aj l,
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,144,die,84.220,84.350,0.130,d iː,d ɪ,d e
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,145,möglichkeiten,84.350,85.240,0.890,m œ k l ɪ ç k aɪ t ə n,m øː k l ɪ ç kʰ aj tʰ ə n,b e l l u m d i s u b u r u n t e
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,146,ja,85.280,85.340,0.060,j ɑː,j aː,
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,147,noch,85.340,85.620,0.280,n ɔ x,n ɔ x,ts. u5 ai5
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,148,nie,85.620,85.760,0.140,n iː,n iː,m
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,149,so,85.760,85.930,0.170,z oː,z oː,s
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,150,großartig,85.930,86.980,1.050,ɡ ɾ oː s a ɾ t ɪ ç,spn,ɛ p o z i t i f
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,151,waren,86.980,87.310,0.330,v ɑː r ə n,v aː ʁ ə n,ʌ l
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,152,bildung,88.060,88.620,0.560,b ɪ l d ʊ ŋ,b ɪ l d ʊ ŋ,i n m ɵ k u s k ɛ
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,153,zu,88.620,88.680,0.060,ts uː,ts uː,
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,154,erlangen,88.680,89.900,1.220, ɛ ɾ l a ŋ ə n,ɛ ɐ l a ŋ ə n,n h i b n u x n uː h n iː z
71274,C:\PY\pronuncise_research\mfa_corpus_german\71274.wav,155,einfach,90.730,91.400,0.670, aɪ n f a x,aj n f a x,u5 kh onɡ5 s a t i5 ɕ
71324,C:\PY\pronuncise_research\mfa_corpus_german\71324.wav,0,ich,1.010,1.130,0.120, ɪ ç,ɪ ç,
71324,C:\PY\pronuncise_research\mfa_corpus_german\71324.wav,1,koche,1.130,1.450,0.320,k ɔ x ə,spn,k aː f
71324,C:\PY\pronuncise_research\mfa_corpus_german\71324.wav,2,sehr,1.450,1.660,0.210,z eː ɾ,z eː ɐ,z a
71324,C:\PY\pronuncise_research\mfa_corpus_german\71324.wav,3,gerne,1.660,2.290,0.630,ɡ ɛ ɾ n ə,ɟ ɛ ɐ n ə,k aː n u
71324,C:\PY\pronuncise_research\mfa_corpus_german\71324.wav,4,und,2.430,2.620,0.190, ʊ n t,ʊ n t,
71324,C:\PY\pronuncise_research\mfa_corpus_german\71324.wav,5,sehr,2.620,2.850,0.230,z eː ɾ,z eː ɐ,
71324,C:\PY\pronuncise_research\mfa_corpus_german\71324.wav,6,unterschiedliche,2.850,3.610,0.760, ʊ n t ɜ ʃ iː t l ɪ ç ə,ʊ n tʰ ɐ ʃ iː t l ɪ ç ə,ʌ n d a ʃ ɵ t l i h ɪ
71324,C:\PY\pronuncise_research\mfa_corpus_german\71324.wav,7,dinge,3.610,3.970,0.360,d ɪ ŋ ə,d ɪ ŋ ə,d eː ŋ a
71325,C:\PY\pronuncise_research\mfa_corpus_german\71325.wav,0,wenn,1.320,1.470,0.150,v ɛ n,v ɛ n,a
71325,C:\PY\pronuncise_research\mfa_corpus_german\71325.wav,1,ich,1.470,1.650,0.180, ɪ ç,ɪ ç,a5 tɕh
71325,C:\PY\pronuncise_research\mfa_corpus_german\71325.wav,2,ein,1.650,1.810,0.160, aɪ n,ə n,a
71325,C:\PY\pronuncise_research\mfa_corpus_german\71325.wav,3,tier,1.810,2.130,0.320,t iː ɾ,tʰ iː ɐ,t i5
71325,C:\PY\pronuncise_research\mfa_corpus_german\71325.wav,4,wäre,2.130,2.420,0.290,v ɛː r ə,v eː ʁ ə,m aː f a
71325,C:\PY\pronuncise_research\mfa_corpus_german\71325.wav,5,würde,2.420,2.560,0.140,v ʏ ɾ d ə,v ʏ ʁ d ə,h a d
71325,C:\PY\pronuncise_research\mfa_corpus_german\71325.wav,6,ich,2.560,2.650,0.090, ɪ ç,ɪ ç,s
71325,C:\PY\pronuncise_research\mfa_corpus_german\71325.wav,7,eine,2.650,2.860,0.210, aɪ n ə,aj n ə,a n
71325,C:\PY\pronuncise_research\mfa_corpus_german\71325.wav,8,rauchschweibe,2.860,3.620,0.760,r aʊ x ʃ v aɪ b ə,spn,aʊ x ʃ a d
71325,C:\PY\pronuncise_research\mfa_corpus_german\71325.wav,9,sein,3.620,4.000,0.380,z aɪ n,z aj n,z aɪ n
71325,C:\PY\pronuncise_research\mfa_corpus_german\71325.wav,10,wollen,4.000,4.340,0.340,v ɔ l ə n,v ɔ l n̩,ɑ n
71325,C:\PY\pronuncise_research\mfa_corpus_german\71325.wav,11,weil,4.340,4.440,0.100,v aɪ l,v aj l,a
71325,C:\PY\pronuncise_research\mfa_corpus_german\71325.wav,12,die,4.440,4.550,0.110,d iː,d iː,t ɪ
71325,C:\PY\pronuncise_research\mfa_corpus_german\71325.wav,13,so,4.550,4.670,0.120,z oː,z oː,s
71325,C:\PY\pronuncise_research\mfa_corpus_german\71325.wav,14,wunderschön,4.670,5.290,0.620,v ʊ n d ɜ ʃ øː n,v ʊ n d ɐ ʃ øː n,v u n a ʃ u n
71325,C:\PY\pronuncise_research\mfa_corpus_german\71325.wav,15,singen,5.290,5.800,0.510,z ɪ ŋ ə n,z ɪ ŋ n̩,z i ŋ
71325,C:\PY\pronuncise_research\mfa_corpus_german\71325.wav,16,wenn,5.800,6.000,0.200,v ɛ n,v ɛ n,a n
71325,C:\PY\pronuncise_research\mfa_corpus_german\71325.wav,17,sie,6.000,6.210,0.210,z iː,z iː,ts iː
71325,C:\PY\pronuncise_research\mfa_corpus_german\71325.wav,18,aus,6.570,6.730,0.160, aʊ s,aw s,s
71325,C:\PY\pronuncise_research\mfa_corpus_german\71325.wav,19,ihrem,6.730,7.020,0.290, iː r ə m,iː ʁ ə m,a r n
71325,C:\PY\pronuncise_research\mfa_corpus_german\71325.wav,20,winter,7.020,7.300,0.280,v ɪ n t ɜ,v ɪ n tʰ ɐ,ɪ n t ɚ
71325,C:\PY\pronuncise_research\mfa_corpus_german\71325.wav,21,in,7.300,7.430,0.130, ɪ n,ɪ n,n
71325,C:\PY\pronuncise_research\mfa_corpus_german\71325.wav,22,afrika,7.430,7.950,0.520, a f r iː k ɑː,aː f ʁ ɪ kʰ a,æ f ɹ ɪ k ə
71325,C:\PY\pronuncise_research\mfa_corpus_german\71325.wav,23,zurückkommen,7.950,8.700,0.750,ts uː r ʏ k k ɔ m ə n,ts ʊ ʁ ʏ kʰ ɔ m n̩,t oː l k ʌ m
71326,C:\PY\pronuncise_research\mfa_corpus_german\71326.wav,0,ich,1.060,1.210,0.150, ɪ ç,ɪ ç,i s
71326,C:\PY\pronuncise_research\mfa_corpus_german\71326.wav,1,möchte,1.210,1.510,0.300,m œ ç t ə,m œ ç tʰ ə,m e s t i
71326,C:\PY\pronuncise_research\mfa_corpus_german\71326.wav,2,gerne,1.510,1.740,0.230,ɡ ɛ ɾ n ə,ɟ ɛ ʁ n ə,k a n
